,titulo,ano,mes,dia
4748,Vice-Versa,2003,Abril,15
4749,Tubarão,2003,Abril,16
4750,Mong E Loide,2003,Abril,17
4751,Jesus,2003,Abril,18
4752,O Hóspede Quer Bananas,2003,Abril,21
4753,Uma Família Inesperada,2003,Abril,22
4754,Te Pego Lá Fora,2003,Abril,23
4755,Yeti Em Nova York,2003,Abril,24
4756,É Pura Sorte,2003,Abril,25
4757,Acertando As Contas Com Papai,2003,Abril,28
4758,Os Heróis Não Tem Idade,2003,Abril,29
4759,Hércules Em Busca Do Reino Perdido,2003,Abril,30
4761,Projeto China 2: A Vingança,2003,Maio,02
4762,As Namoradas Do Papai,2003,Maio,05
4763,De Volta À Lagoa Azul,2003,Maio,06
4764,A Família Addams 2,2003,Maio,07
4765,De Volta Para Casa,2003,Maio,08
4766,Lembranças De Outra Vida,2003,Maio,09
4767,Sabrina Na Austrália,2003,Maio,12
4768,Dois Pestinhas Em Apuros,2003,Maio,13
4769,Não Tenho Troco,2003,Maio,14
4770,Fuga De Atlântida,2003,Maio,15
4771,Espião Por Engano,2003,Maio,16
4772,Um Príncipe Em Nova York,2003,Maio,19
4773,Uma Aventura Selvagem,2003,Maio,20
4774,A Casa Maluca,2003,Maio,21
4775,Manequim: A Magia Do Amor,2003,Maio,22
4776,Águia De Aço,2003,Maio,23
4777,K-9: Um Policial Bom Pra Cachorro,2003,Maio,26
4778,As Grandes Férias,2003,Maio,27
4779,Um Índio Na Cidade,2003,Maio,28
4780,Nada Em Comum,2003,Maio,29
4781,Os Reis Da Praia,2003,Maio,30
4782,Irmãos Gêmeos,2003,Junho,02
4783,Lassie,2003,Junho,03
4784,Geração X,2003,Junho,04
4785,O Cadillac Azul,2003,Junho,05
4786,Police Story 2: Codinome Radical,2003,Junho,06
4787,As Patricinhas De Beverly Hills,2003,Junho,09
4788,Edward Mãos De Tesoura,2003,Junho,10
4789,,2003,Junho,11
4790,Tudo Por Amor,2003,Junho,12
4791,As Minas Do Rei Salomão,2003,Junho,13
4792,O Mentiroso,2003,Junho,16
4793,Caçadoras De Aventuras,2003,Junho,17
4794,Quem É Harry Crumb?,2003,Junho,18
4796,Águia De Aço 3: Ases Do Céu,2003,Junho,20
4798,Dois Espiões E Um Bebê,2003,Junho,24
4799,Gremlins 2: A Nova Geração,2003,Junho,25
4800,A Princesinha,2003,Junho,26
4802,Sempre Amigos,2003,Junho,30
4803,A História De Elza 2,2003,Julho,01
4804,Loucuras Em Hong Kong,2003,Julho,02
4805,Um Amigo Diferente,2003,Julho,03
4806,A Ilha Da Garganta Cortada,2003,Julho,04
4807,O Gênio Do Videogame,2003,Julho,07
4808,Esqueceram De Mim,2003,Julho,08
4809,Os Trapalhões E O Mágico De Oroz,2003,Julho,09
4810,Curtindo A Vida Adoidado,2003,Julho,10
4811,A Morte Do Incrível Hulk,2003,Julho,11
4812,"Simão, O Fantasma Trapalhão",2003,Julho,14
4813,Barbie Como Rapunzel,2003,Julho,15
4814,Em Busca De Confusão,2003,Julho,16
4815,As Aventuras De Pinocchio,2003,Julho,17
4816,Bebês Geniais,2003,Julho,18
4817,Os Trapalhões E A Árvore Da Juventude,2003,Julho,21
4818,A Princesa Encantada,2003,Julho,22
4819,Passe De Mágica,2003,Julho,23
4820,Scooby-Doo E Os Irmãos Pavor,2003,Julho,24
4821,Superman 2: A Aventura Continua,2003,Julho,25
4822,O Retorno Da Família Addams,2003,Julho,28
4823,Nove Meses,2003,Julho,29
4824,Kingpin: Estes Loucos Reis Do Boliche,2003,Julho,30
4825,Nosso Amigo Frankenstein,2003,Julho,31
4826,Batman: O Retorno,2003,Agosto,01
4827,Ghost: Do Outro Lado Da Vida,2003,Agosto,04
4828,King Kong,2003,Agosto,05
4829,Confusão Na Austrália,2003,Agosto,06
4830,O Pestinha,2003,Agosto,07
4831,O Trem Desgovernado,2003,Agosto,08
4832,Os Garotos Perdidos,2003,Agosto,11
4833,O Príncipe Do Central Park,2003,Agosto,12
4834,Os Caça-Fantasmas,2003,Agosto,13
4835,Um Maluco No Golfe,2003,Agosto,14
4836,A Volta Do Incrível Hulk,2003,Agosto,15
4837,Viva! A Babá Morreu,2003,Agosto,18
4838,Um Amigo Diferente 2: Difícil Jornada,2003,Agosto,19
4839,A Madrasta,2003,Agosto,20
4840,Inimigos Para Sempre,2003,Agosto,21
4841,Volcano: A Fúria,2003,Agosto,22
4842,O Carro Desgovernado,2003,Agosto,25
4843,Super Controle Remoto,2003,Agosto,26
4844,O Dia De Folga Do Papai,2003,Agosto,27
4845,Voltando Para Casa,2003,Agosto,28
4846,Jovem Hércules,2003,Agosto,29
4847,Sabrina Vai A Roma,2003,Setembro,01
4848,Pelo Amor De Benji,2003,Setembro,02
4849,Pentathlon: Uma Disputa Mortal,2003,Setembro,03
4850,As Aparências Enganam,2003,Setembro,04
4851,O Peste,2003,Setembro,05
4852,"Gasparzinho, Como Tudo Começou",2003,Setembro,08
4853,Meu Primeiro Amor: Parte 2,2003,Setembro,09
4854,3 Ninjas Contra-Atacam,2003,Setembro,10
4855,Lembranças De Outra Vida,2003,Setembro,11
4856,Um Tira E Meio,2003,Setembro,12
4857,Nossa Querida Babá,2003,Setembro,15
4858,Feitiço Do Tempo,2003,Setembro,16
4859,Rusty: O Grande Resgate,2003,Setembro,17
4860,Três Trapalhões Da Pesada,2003,Setembro,18
4861,Alta Tensão,2003,Setembro,19
4862,Feita Por Encomenda,2003,Setembro,22
4863,Coração Leal,2003,Setembro,23
4864,Construindo Uma Carreira,2003,Setembro,24
4865,Good Burger,2003,Setembro,25
4866,Cocoon,2003,Setembro,26
4867,Só Resta A Esperança,2003,Outubro,01
4868,Meu Sobrinho É Um Terror,2003,Outubro,02
4869,O Julgamento Do Incrível Hulk,2003,Outubro,03
4870,Esqueceram De Mim 2: Perdido Em Nova York,2003,Outubro,06
4871,Napoleon: As Aventuras De Um Cãozinho Valente,2003,Outubro,07
4872,Turbo: Power Rangers 2,2003,Outubro,08
4873,"Buffy, A Caça Vampiros",2003,Outubro,09
4874,As Aventuras De Rocky & Bullwinkle,2003,Outubro,10
4875,Ela É Demais,2003,Outubro,13
4876,Beethoven 2,2003,Outubro,14
4877,Uma Escola Muito Doida,2003,Outubro,15
4878,Presente De Grego,2003,Outubro,16
4879,A Família Addams,2003,Outubro,17
4880,Um Conto Quase De Fadas,2003,Outubro,20
4881,Karatê Kid: A Hora Da Verdade,2003,Outubro,21
4882,No Mundo Dos Dragões,2003,Outubro,22
4883,Amor Ou Amizade,2003,Outubro,23
4884,"Ladyhawke, O Feitiço De Áquila",2003,Outubro,24
4885,Olha Quem Está Falando Também,2003,Outubro,27
4886,Heróis Muito Loucos,2003,Outubro,28
4887,Duas Babás Nada Perfeitas,2003,Outubro,29
4888,Famoso Pra Cachorro,2003,Outubro,30
4889,De Volta Para O Futuro,2003,Outubro,31
4890,Um Dia Especial,2003,Novembro,03
4891,Viagem Ao Centro Da Terra,2003,Novembro,04
4892,"Elvira, A Rainha Das Trevas",2003,Novembro,05
4893,Benji,2003,Novembro,06
4894,Class Act: Alunos Muito Loucos,2003,Novembro,07
4895,Acertando As Contas Com Papai,2003,Novembro,10
4896,Só Você,2003,Novembro,11
4897,A Princesinha,2003,Novembro,12
4898,Shiloh: O Melhor Amigo,2003,Novembro,13
4899,The Wonders: O Sonho Não Acabou,2003,Novembro,14
4900,Foi Sem Querer,2003,Novembro,17
4901,Pura Liberdade,2003,Novembro,18
4902,Top Gang 2: A Missão,2003,Novembro,19
4903,Uma Lição De Coragem,2003,Novembro,20
4904,Joey: Um Canguru Em Apuros,2003,Novembro,21
4905,Coração De Dragão 2: Um Novo Começo,2003,Novembro,24
4906,"Hout: Dois Corações, Uma Só Batida",2003,Novembro,25
4907,"Paulie, O Papagaio Bom De Papo",2003,Novembro,26
4908,Vôo De Fantasia,2003,Novembro,27
4909,O Falcão Está À Solta,2003,Novembro,28
4910,Jogada De Mestre,2003,Dezembro,01
4911,Madeline,2003,Dezembro,02
4912,Armados E Perigosos,2003,Dezembro,03
4913,O Natal Da Família Monstro,2003,Dezembro,04
4914,A Grande Aventura,2003,Dezembro,05
4915,Olha Quem Está Falando Agora,2003,Dezembro,08
4916,A Princesa Xuxa E Os Trapalhões,2003,Dezembro,09
4917,Quebrando O Gelo,2003,Dezembro,10
4918,Scooby-Doo E Os Irmãos Pavor,2003,Dezembro,11
4919,Top Gang 2:  A Missão,2003,Dezembro,12
4920,Um Herói De Brinquedo,2003,Dezembro,15
4921,Corra Que A Polícia Vem Aí 33 1/3: O Insulto Final,2003,Dezembro,16
4922,Duro De Agarrar,2003,Dezembro,17
4923,Anastasia,2003,Dezembro,18
4924,O Reserva De Papai Noel,2003,Dezembro,19
4925,"As Aventuras De Hubert, O Cão Herdeiro",2003,Dezembro,22
4926,Entrega Especial,2003,Dezembro,23
4927,Milagre Na Rua 34,2003,Dezembro,24
4928,FormiguinhaZ,2003,Dezembro,25
4929,Cocoon: O Regresso,2003,Dezembro,26
4930,Titan,2003,Dezembro,29
4931,"Sheena, A Rainha Da Selva",2003,Dezembro,30
4933,Uma Babá Quase Perfeita,2002,Janeiro,01
4934,Abracadabra,2002,Janeiro,02
4935,"Paulie, O Papagaio Bom De Papo",2002,Janeiro,03
4936,Batman,2002,Janeiro,04
4937,Orca: A Baleia Assassina,2002,Janeiro,07
4938,Top Gang 2: A Missão,2002,Janeiro,08
4939,Caçadoras De Aventuras,2002,Janeiro,09
4940,O Noviço Rebelde,2002,Janeiro,10
4941,Turbo: Power Rangers 2,2002,Janeiro,11
4942,Coração De Dragão,2002,Janeiro,14
4943,Lua De Cristal,2002,Janeiro,15
4944,As Aventuras De Chatran,2002,Janeiro,16
4945,Double Dragon,2002,Janeiro,17
4946,As Patricinhas De Beverly Hills,2002,Janeiro,18
4947,Foi Sem Querer,2002,Janeiro,21
4948,Convenção Das Bruxas,2002,Janeiro,22
4949,Lassie,2002,Janeiro,23
4950,Um Ninja Da Pesada,2002,Janeiro,24
4951,Sempre Amigos,2002,Janeiro,25
4952,Power Rangers: O Filme,2002,Janeiro,28
4953,Meu Filho Das Selvas,2002,Janeiro,29
4954,Esqueceram De Mim,2002,Janeiro,30
4955,Surfistas Ninjas,2002,Janeiro,31
4956,Bingo: Esperto Pra Cachorro,2002,Fevereiro,01
4957,Tubarão 87: A Vingança,2002,Fevereiro,04
4958,As Aparências Enganam,2002,Fevereiro,05
4960,Conta Comigo,2002,Fevereiro,07
4961,Riquinho,2002,Fevereiro,08
4965,Ninguém Segura Este Bebê,2002,Fevereiro,14
4966,Um Vampiro No Brooklyn,2002,Fevereiro,15
4967,K-9: Um Policial Bom Pra Cachorro,2002,Fevereiro,18
4968,As Namoradas Do Papai,2002,Fevereiro,19
4969,Gargantua,2002,Fevereiro,20
4970,Surfe No Havaí,2002,Fevereiro,21
4971,O Homem Invisível,2002,Fevereiro,22
4972,De Volta À Lagoa Azul,2002,Fevereiro,25
4973,Beethoven 2,2002,Fevereiro,26
4974,Ace Ventura: Um Detetive Diferente,2002,Fevereiro,27
4975,Porky's Contra-Ataca,2002,Fevereiro,28
4976,Acertando As Contas Com Papai,2002,Março,01
4977,King Kong,2002,Março,04
4978,A Família Buscapé,2002,Março,05
4979,O Peste,2002,Março,06
4980,Benji,2002,Março,07
4981,O Clube Das Desquitadas,2002,Março,08
4982,O Pestinha 3,2002,Março,11
4983,O Jardim Secreto,2002,Março,12
4984,Top Gang: Ases Muito Loucos,2002,Março,13
4985,Um Hóspede Do Barulho,2002,Março,14
4986,Showdown: A Hora De Vencer,2002,Março,15
4987,Um Príncipe Em Nova York,2002,Março,18
4988,Stargate: Herdeiros Dos Deuses Parte 1,2002,Março,19
4989,Ed: Um Macaco Muito Louco,2002,Março,20
4990,Um Verão Diferente,2002,Março,21
4991,Atração Explosiva,2002,Março,22
4992,Irmãos Gêmeos,2002,Março,25
4993,Os Monstros Estão De Volta,2002,Março,26
4994,Lembranças De Outra Vida,2002,Março,27
4995,A Malandrinha,2002,Março,28
4996,Jesus,2002,Março,29
4997,Quase Feitos Um Para O Outro,2002,Abril,01
4998,O Rapto Do Menino Dourado,2002,Abril,02
4999,Dois Pestinhas Em Apuros,2002,Abril,03
5000,Top Dog: Uma Dupla Animal,2002,Abril,04
5001,Tubarão,2002,Abril,05
5002,Meu Primeiro Amor,2002,Abril,08
5003,Heck: Ninguém Segura Esse Cachorro,2002,Abril,09
5004,Loucademia De Polícia 5: Missão Miami Beach,2002,Abril,10
5005,Meu Pequeno Ladrão,2002,Abril,11
5006,Terror Na Montanha Russa,2002,Abril,12
5007,Um Tira Da Pesada 3,2002,Abril,15
5008,"Batman, O Retorno",2002,Abril,16
5009,O Grande Dragão Branco,2002,Abril,17
5010,Um Tira E Meio,2002,Abril,18
5011,Dragões Para Sempre,2002,Abril,19
5012,Corra Que A Polícia Vem Aí,2002,Abril,22
5013,Comando Delta,2002,Abril,23
5014,Uma Escola Muito Doida,2002,Abril,24
5015,A Chave Mágica,2002,Abril,25
5016,Curtindo A Vida Adoidado,2002,Abril,26
5017,Guerreiros Da Virtude,2002,Abril,29
5018,Darkman: Vingança Sem Rosto,2002,Abril,30
5019,Esqueceram De Mim 3,2002,Maio,01
5020,American Ninja 5,2002,Maio,02
5021,Aterrissagem De Alto Risco,2002,Maio,03
5022,O Mentiroso,2002,Maio,06
5023,Um Tira Da Pesada,2002,Maio,07
5024,Abracadabra,2002,Maio,08
5025,Falcão: O Campeão Dos Campeões,2002,Maio,09
5026,Um Tira No Jardim De Infância,2002,Maio,13
5027,De Volta Para Casa,2002,Maio,14
5028,A História Sem Fim,2002,Maio,15
5029,Duas Babás Nada Perfeitas,2002,Maio,16
5030,Guerreiro Americano 3,2002,Maio,17
5031,Pare! Senão Mamãe Atira,2002,Maio,20
5032,O Gênio Do Vídeo Game,2002,Maio,21
5033,"Elvira, A Rainha Das Trevas",2002,Maio,22
5034,Em Busca De Confusão,2002,Maio,23
5035,Alta Tensão,2002,Maio,24
5036,O Anjo Malvado,2002,Maio,27
5037,Congo,2002,Maio,28
5038,Dirty Dancing: Ritmo Quente,2002,Maio,29
5040,Pânico No Parque,2002,Maio,31
5041,Amigos Para Sempre,2002,Junho,03
5042,O Carro Desgovernado,2002,Junho,04
5043,Não Tenho Troco,2002,Junho,05
5044,Três Trapalhões Da Pesada,2002,Junho,06
5045,Comando Estratégico,2002,Junho,07
5046,Os Fantasmas Se Divertem,2002,Junho,10
5047,A Incrível Jornada,2002,Junho,11
5048,Um Dia Especial,2002,Junho,12
5049,Mong E Loide,2002,Junho,13
5050,Zona Mortal,2002,Junho,14
5051,Olha Quem Está Falando Também,2002,Junho,17
5052,Ela É O Diabo,2002,Junho,18
5053,Clonagem,2002,Junho,19
5054,Top Secret: Super Confidencial,2002,Junho,20
5055,Avalanche,2002,Junho,21
5056,O Hóspede Quer Bananas,2002,Junho,24
5057,Tudo Por Amor,2002,Junho,25
5058,Coração Leal,2002,Junho,26
5059,Corra Que A Polícia Vem Aí 33 1/3: O Insulto Final,2002,Junho,27
5061,Meu Amigo Panda,2002,Julho,01
5062,O Defensor,2002,Julho,03
5063,Sabrina Na Austrália,2002,Julho,04
5064,Espião Por Engano,2002,Julho,05
5065,MIB: Homens De Preto,2002,Julho,08
5066,Passe De Mágica,2002,Julho,10
5067,Debi & Lóide: Dois Idiotas Em Apuros,2002,Julho,11
5069,Os Trapalhões E A Árvore Da Juventude,2002,Julho,15
5070,Jovem Hércules,2002,Julho,16
5071,Karatê Kid: A Hora Da Verdade,2002,Julho,17
5072,Nosso Amigo Frankenstein,2002,Julho,18
5074,Um Tira Da Pesada 2,2002,Julho,22
5075,Rusty: O Grande Resgate,2002,Julho,23
5076,Zoando Na TV,2002,Julho,24
5077,Viagem Ao Mundo Dos Sonhos,2002,Julho,25
5078,O Fantasma,2002,Julho,26
5079,Rocky 4,2002,Julho,29
5080,Edward Mãos De Tesoura,2002,Julho,30
5081,Meu Primeiro Amor: Parte 2,2002,Julho,31
5082,Quero Ser Grande,2002,Agosto,01
5083,Príncipe Guerreiro 2,2002,Agosto,02
5084,A Família Addams 2,2002,Agosto,05
5085,O Falcão Está A Solta,2002,Agosto,06
5086,Uma Garota Da Pesada,2002,Agosto,07
5087,O Milagre Veio Do Espaço,2002,Agosto,08
5088,Um Diretor Contra Todos,2002,Agosto,09
5089,Free Willy 2: A Aventura Continua,2002,Agosto,12
5093,Karatê Kid 2: A Hora Da Verdade Continua,2002,Agosto,16
5094,Uma Babá Quase Perfeita,2002,Agosto,19
5095,A Cura,2002,Agosto,20
5097,Um Trapaceiro Genial,2002,Agosto,22
5098,Um Ninja Da Pesada,2002,Agosto,23
5099,Ace Ventura: Um Detetive Diferente,2002,Agosto,26
5100,As Patricinhas De Beverly Hills,2002,Agosto,27
5101,"Paulie, O Papagaio Bom De Papo",2002,Agosto,28
5102,Loucademia De Polícia 2: Primeira Missão,2002,Agosto,29
5103,Foi Sem Querer,2002,Agosto,30
5104,Sempre Amigos,2002,Setembro,02
5105,Sabrina Vai À Roma,2002,Setembro,03
5106,Billy Madison: Um Herdeiro Bobalhão,2002,Setembro,04
5107,Convenção Das Bruxas,2002,Setembro,05
5108,Super Controle Remoto,2002,Setembro,06
5109,Riquinho,2002,Setembro,09
5110,Double Dragon,2002,Setembro,10
5112,Alunos Muito Loucos,2002,Setembro,12
5113,Orca: A Baleia Assassina,2002,Setembro,13
5114,Coração De Dragão,2002,Setembro,16
5115,Meu Filho Das Selvas,2002,Setembro,17
5116,Voando Para Casa,2002,Setembro,18
5117,Uma Escola Muito Louca,2002,Setembro,19
5118,Mortal Kombat,2002,Setembro,20
5119,A Família Buscapé,2002,Setembro,23
5120,O Peste,2002,Setembro,24
5121,Caçadoras De Aventuras,2002,Setembro,25
5122,Nove Meses,2002,Setembro,26
5123,Gargantua,2002,Setembro,27
5124,Beethoven 2,2002,Setembro,30
5125,As Namoradas Do Papai,2002,Outubro,01
5126,O Pestinha 3,2002,Outubro,02
5127,De Volta À Lagoa Azul,2002,Outubro,03
5128,K-9: Um Policial Bom Pra Cachorro,2002,Outubro,04
5129,Bebês Geniais,2002,Outubro,07
5130,Turbo: Power Rangers 2,2002,Outubro,08
5131,3 Ninjas Contra-Atacam,2002,Outubro,09
5132,A Princesa Xuxa E Os Trapalhões,2002,Outubro,10
5133,Digimon: O Filme,2002,Outubro,11
5134,Nossa Querida Babá,2002,Outubro,14
5135,"Meu Mestre, Minha Vida",2002,Outubro,15
5136,Guerreiros Da Virtude,2002,Outubro,16
5137,Lembranças De Outra Vida,2002,Outubro,17
5138,Um Príncipe Em Nova York,2002,Outubro,18
5139,Acertando As Contas Com Papai,2002,Outubro,21
5140,Só Resta A Esperança,2002,Outubro,22
5141,Irmãos Gêmeos,2002,Outubro,23
5142,"Corina, Uma Babá Perfeita",2002,Outubro,24
5143,Um Tira E Meio,2002,Outubro,25
5144,King Kong,2002,Outubro,28
5145,Madeline,2002,Outubro,29
5146,O Rapto Do Menino Dourado,2002,Outubro,30
5147,De Volta Para O Futuro,2002,Outubro,31
5148,Dois Pestinhas Em Apuros,2002,Novembro,01
5149,Presente De Grego,2002,Novembro,04
5150,Slappy E A Turma,2002,Novembro,05
5151,Heróis Muito Loucos,2002,Novembro,06
5152,A Princesinha,2002,Novembro,07
5153,Dr. Hollywood: Uma Receita De Amor,2002,Novembro,08
5154,Sabrina,2002,Novembro,11
5155,Voltando Para Casa,2002,Novembro,12
5156,Um Conto Quase De Fadas,2002,Novembro,13
5157,No Mundo Dos Dragões,2002,Novembro,14
5158,Dois Espiões E Um Bebê,2002,Novembro,15
5159,Construindo Uma Carreira,2002,Novembro,18
5160,"Buffy, A Caça Vampiros",2002,Novembro,19
5161,Joey: Um Canguru Em Apuros,2002,Novembro,20
5162,Viva! A Babá Morreu,2002,Novembro,21
5163,"Sheena, A Rainha Da Selva",2002,Novembro,22
5164,Olha Quem Está Falando Agora,2002,Novembro,25
5165,Feita Por Encomenda,2002,Novembro,26
5166,Bud 2: O Atleta De Ouro,2002,Novembro,27
5167,Uma Linda Condessa,2002,Novembro,28
5168,Crocodilo Dundee,2002,Novembro,29
5169,Top Gang 2: A Missão,2002,Dezembro,02
5170,Um Amor No Fim Do Ano,2002,Dezembro,03
5171,Lassie,2002,Dezembro,04
5172,Uma Fazenda Do Barulho,2002,Dezembro,05
5173,De Volta Para O Futuro 2,2002,Dezembro,06
5174,O Noviço Rebelde,2002,Dezembro,09
5175,O Melhor De Todos Os Natais,2002,Dezembro,10
5176,Meu Sobrinho É Um Terror,2002,Dezembro,11
5177,As Tartarugas Ninja 2: O Segredo De Ooze,2002,Dezembro,12
5178,Famoso Pra Cachorro,2002,Dezembro,13
5179,Coração De Dragão 2: Um Novo Começo,2002,Dezembro,16
5180,O Natal Da Família Monstro,2002,Dezembro,17
5181,Menino Maluquinho 2: A Aventura,2002,Dezembro,18
5182,O Reserva Do Papai Noel,2002,Dezembro,19
5183,Barbie Em O Quebra Nozes,2002,Dezembro,20
5184,A Incrível Jornada,2002,Dezembro,23
5185,Papai Noel Trapalhão,2002,Dezembro,24
5186,O Príncipe Do Egito,2002,Dezembro,25
5187,Uma Aventura Mágica,2002,Dezembro,26
5188,Xuxa E Os Trapalhões Em O Mistério De Robin Hood,2002,Dezembro,27
5189,Anastasia,2002,Dezembro,30
5191,Coração de Dragão,2001,Janeiro,01
5192,Os Goonies,2001,Janeiro,02
5193,Mudança de Hábito,2001,Janeiro,03
5194,O Incrível Monstro Trapalhão,2001,Janeiro,04
5195,K-9: Um Policial Bom pra Cachorro,2001,Janeiro,05
5196,Uma Babá Quase Perfeita,2001,Janeiro,08
5197,Quero Ser Grande,2001,Janeiro,09
5198,A Joia Do Nilo,2001,Janeiro,10
5199,Karatê Kid: A Hora da Verdade,2001,Janeiro,11
5200,Batman,2001,Janeiro,12
5201,"A Volta Da Família Sol, Lá, Si, Dó",2001,Janeiro,15
5202,Lembranças de Outra Vida,2001,Janeiro,16
5203,Meu Pequeno Ladrão,2001,Janeiro,17
5205,Unidos Para Vencer,2001,Janeiro,19
5206,Central do Brasil,2001,Janeiro,22
5207,Um Príncipe em Nova York,2001,Janeiro,23
5208,Riquinho,2001,Janeiro,24
5209,Desafio Mortal,2001,Janeiro,25
5210,Os Trapalhões e a Árvore da Juventude,2001,Janeiro,26
5211,Irmãos Gêmeos,2001,Janeiro,29
5212,Jamaica Abaixo de Zero,2001,Janeiro,30
5213,Os Fantasmas Se Divertem,2001,Janeiro,31
5214,Memórias de Um Homem Invisível,2001,Fevereiro,01
5215,Os Trapalhões e o Mágico de Oroz,2001,Fevereiro,02
5216,Esqueceram de Mim 2: Perdido em Nova York,2001,Fevereiro,05
5217,Uma Família Quase Perfeita,2001,Fevereiro,06
5218,Naufrágio no Pacífico,2001,Fevereiro,07
5219,Falcão: O Campeão dos Campeões,2001,Fevereiro,08
5220,3 Ninjas,2001,Fevereiro,09
5221,Asteroide,2001,Fevereiro,12
5222,Um Verão Inesquecível,2001,Fevereiro,14
5223,Edward Mãos de Tesoura,2001,Fevereiro,15
5224,Que Garota! Que Noite!,2001,Fevereiro,16
5225,Babe: O Porquinho Atrapalhado,2001,Fevereiro,19
5226,As Namoradas do Papai,2001,Fevereiro,20
5227,Mudança de Hábito 2: Mais Loucuras no Convento,2001,Fevereiro,21
5228,O Rapto do Menino Dourado,2001,Fevereiro,22
5229,O Menino Maluquinho,2001,Fevereiro,23
5233,A Chave Mágica,2001,Março,01
5234,Guerreiros da Virtude,2001,Março,02
5235,Os Três Mosqueteiros,2001,Março,05
5236,A Família Addams 2,2001,Março,06
5237,Quem Vê Cara Não Vê Coração,2001,Março,07
5238,Joey: Um Canguru em Apuros,2001,Março,08
5239,Meus Vizinhos São Um Terror,2001,Março,09
5240,Mortal Kombat,2001,Março,12
5241,Free Willy 2: A Aventura Voltou,2001,Março,13
5242,Alta Tensão,2001,Março,14
5243,Karatê Kid 2: A Hora da Verdade Continua,2001,Março,15
5244,Um Conto Quase de Fadas,2001,Março,16
5245,A Malandrinha,2001,Março,19
5246,Os Goonies,2001,Março,20
5247,American Ninja 5,2001,Março,21
5248,Caçadoras de Aventuras,2001,Março,22
5249,Uma Garota Muito Especial,2001,Março,23
5250,O Mentiroso,2001,Março,26
5251,Pânico no Parque,2001,Março,28
5252,Um Dia a Casa Cai,2001,Março,29
5253,Slappy e a Turma,2001,Março,30
5254,O Clube das Desquitadas,2001,Abril,02
5255,Capitão América,2001,Abril,03
5256,Fugindo da Morte,2001,Abril,04
5257,3 Ninjas da Pesada,2001,Abril,05
5258,Corra Que a Polícia Vem Aí 33 1/3: O Insulto Final,2001,Abril,06
5259,O Hóspede Quer Bananas,2001,Abril,09
5260,Surfistas Ninjas,2001,Abril,10
5261,Um Dia Especial,2001,Abril,11
5262,A Incrível Jornada,2001,Abril,12
5263,Jesus,2001,Abril,13
5264,O Carro Desgovernado,2001,Abril,16
5265,Dois Espiões e Um Bebê,2001,Abril,17
5266,Os Descasados,2001,Abril,18
5267,O Sargento Trapalhão,2001,Abril,19
5268,Aterrissagem de Alto Risco,2001,Abril,20
5269,"Dennis, O Pimentinha",2001,Abril,23
5270,Top Gang 2: A Missão,2001,Abril,24
5271,Eternamente Jovem,2001,Abril,25
5272,A Viagem Infernal,2001,Abril,26
5273,Duas Babás Nada Perfeitas,2001,Abril,27
5274,Free Willy,2001,Abril,30
5275,Uma Aventura do Zico,2001,Maio,01
5276,Manequim: A Magia do Amor,2001,Maio,02
5277,Aladdin,2001,Maio,03
5278,Aprontado em Alto Mar,2001,Maio,04
5279,Meu Primeiro Amor,2001,Maio,07
